value,timestamp
0,2024-11-16 09:07:46
0,2024-11-16 09:07:58
0,2024-11-16 09:08:09
0,2024-11-16 09:12:31
0,2024-11-16 09:12:43
0,2024-11-16 09:12:54
0,2024-11-16 09:17:16
0,2024-11-16 09:17:27
0,2024-11-16 09:17:39
0,2024-11-16 09:22:01
0,2024-11-16 09:22:12
0,2024-11-16 09:22:24
0,2024-11-16 09:26:46
0,2024-11-16 09:26:58
0,2024-11-16 09:27:09
0,2024-11-16 09:31:31
0,2024-11-16 09:31:42
0,2024-11-16 09:31:54
0,2024-11-16 09:36:16
0,2024-11-16 09:36:27
0,2024-11-16 09:36:39
0,2024-11-16 09:41:00
0,2024-11-16 09:41:12
0,2024-11-16 09:41:23
0,2024-11-16 09:45:45
0,2024-11-16 09:45:56
0,2024-11-16 09:46:08
0,2024-11-16 09:50:30
0,2024-11-16 09:50:41
0,2024-11-16 09:50:53
0,2024-11-16 09:55:14
0,2024-11-16 09:55:26
0,2024-11-16 09:55:37
0,2024-11-16 10:00:10
0,2024-11-16 10:00:22
0,2024-11-16 10:04:44
0,2024-11-16 10:04:55
0,2024-11-16 10:05:07
0,2024-11-16 10:09:28
0,2024-11-16 10:09:40
0,2024-11-16 10:09:51
0,2024-11-16 10:14:13
0,2024-11-16 10:14:25
0,2024-11-16 10:14:36
0,2024-11-16 10:18:59
0,2024-11-16 10:19:10
0,2024-11-16 10:19:22
0,2024-11-16 10:23:43
0,2024-11-16 10:23:55
0,2024-11-16 10:24:06
0,2024-11-16 10:28:28
0,2024-11-16 10:28:39
0,2024-11-16 10:28:51
0,2024-11-16 10:33:13
0,2024-11-16 10:33:24
0,2024-11-16 10:33:36
0,2024-11-16 10:37:57
0,2024-11-16 10:38:09
0,2024-11-16 10:38:20
0,2024-11-16 10:42:42
0,2024-11-16 10:42:54
0,2024-11-16 10:43:05
0,2024-11-16 10:47:27
0,2024-11-16 10:47:38
0,2024-11-16 10:47:50
0,2024-11-16 10:52:12
0,2024-11-16 10:52:23
0,2024-11-16 10:52:35
0,2024-11-16 10:56:57
0,2024-11-16 10:57:08
0,2024-11-16 10:57:20
0,2024-11-16 11:01:41
0,2024-11-16 11:01:53
0,2024-11-16 11:02:04
0,2024-11-16 11:06:27
0,2024-11-16 11:06:38
0,2024-11-16 11:06:50
0,2024-11-16 11:11:11
0,2024-11-16 11:11:23
0,2024-11-16 11:11:34
0,2024-11-16 11:15:57
0,2024-11-16 11:16:08
0,2024-11-16 11:16:20
0,2024-11-16 11:20:41
0,2024-11-16 11:20:53
0,2024-11-16 11:21:04
0,2024-11-16 11:25:26
0,2024-11-16 11:25:38
0,2024-11-16 11:25:49
0,2024-11-16 11:30:11
0,2024-11-16 11:30:22
0,2024-11-16 11:30:34
0,2024-11-16 11:34:57
0,2024-11-16 11:35:08
0,2024-11-16 11:35:20
0,2024-11-16 11:39:42
0,2024-11-16 11:39:53
0,2024-11-16 11:40:05
0,2024-11-16 11:44:27
0,2024-11-16 11:44:38
0,2024-11-16 11:44:50
0,2024-11-16 11:49:11
0,2024-11-16 11:49:23
0,2024-11-16 11:49:34
0,2024-11-16 11:54:08
0,2024-11-16 11:54:19
0,2024-11-16 11:58:41
0,2024-11-16 11:58:52
0,2024-11-16 11:59:04
0,2024-11-16 12:03:26
0,2024-11-16 12:03:37
0,2024-11-16 12:03:49
0,2024-11-16 12:08:10
0,2024-11-16 12:08:22
0,2024-11-16 12:08:33
0,2024-11-16 12:12:55
0,2024-11-16 12:13:07
0,2024-11-16 12:13:18
0,2024-11-16 12:17:40
0,2024-11-16 12:17:51
0,2024-11-16 12:18:03
0,2024-11-16 12:22:24
0,2024-11-16 12:22:36
0,2024-11-16 12:22:47
0,2024-11-16 12:27:10
0,2024-11-16 12:27:21
0,2024-11-16 12:27:33
0,2024-11-16 12:31:55
0,2024-11-16 12:32:06
0,2024-11-16 12:32:18
0,2024-11-16 12:36:40
0,2024-11-16 12:36:51
0,2024-11-16 12:37:03
0,2024-11-16 12:41:25
0,2024-11-16 12:41:36
0,2024-11-16 12:41:48
0,2024-11-16 12:46:09
0,2024-11-16 12:46:21
0,2024-11-16 12:46:32
0,2024-11-16 12:50:54
0,2024-11-16 12:51:06
0,2024-11-16 12:51:17
0,2024-11-16 12:55:40
0,2024-11-16 12:55:51
0,2024-11-16 12:56:03
0,2024-11-16 13:00:24
0,2024-11-16 13:00:36
0,2024-11-16 13:00:47
0,2024-11-16 13:05:09
0,2024-11-16 13:05:21
0,2024-11-16 13:05:32
0,2024-11-16 13:09:54
0,2024-11-16 13:10:05
0,2024-11-16 13:10:17
0,2024-11-16 13:14:40
0,2024-11-16 13:14:52
0,2024-11-16 13:15:03
0,2024-11-16 13:19:26
0,2024-11-16 13:19:37
0,2024-11-16 13:19:49
0,2024-11-16 13:24:12
0,2024-11-16 13:24:24
0,2024-11-16 13:24:35
0,2024-11-16 13:28:58
0,2024-11-16 13:29:10
0,2024-11-16 13:29:21
0,2024-11-16 13:33:44
0,2024-11-16 13:33:56
0,2024-11-16 13:34:07
0,2024-11-16 13:38:33
0,2024-11-16 13:38:44
0,2024-11-16 13:38:56
0,2024-11-16 13:43:19
0,2024-11-16 13:43:31
0,2024-11-16 13:43:42
0,2024-11-16 13:48:08
0,2024-11-16 13:48:19
0,2024-11-16 13:48:31
0,2024-11-16 13:52:54
0,2024-11-16 13:53:06
0,2024-11-16 13:53:17
0,2024-11-16 13:57:41
0,2024-11-16 13:57:52
0,2024-11-16 13:58:04
0,2024-11-16 14:02:28
0,2024-11-16 14:02:39
0,2024-11-16 14:02:51
0,2024-11-16 14:07:14
0,2024-11-16 14:07:26
0,2024-11-16 14:07:37
0,2024-11-16 14:12:01
0,2024-11-16 14:12:12
0,2024-11-16 14:12:24
0,2024-11-16 14:16:45
0,2024-11-16 14:16:57
0,2024-11-16 14:17:08
0,2024-11-16 14:21:30
0,2024-11-16 14:21:42
0,2024-11-16 14:21:53
0,2024-11-16 14:26:15
0,2024-11-16 14:26:27
0,2024-11-16 14:26:38
0,2024-11-16 14:31:00
0,2024-11-16 14:31:12
0,2024-11-16 14:31:23
0,2024-11-16 14:35:45
0,2024-11-16 14:35:57
0,2024-11-16 14:36:08
0,2024-11-16 14:40:30
0,2024-11-16 14:40:41
0,2024-11-16 14:40:53
0,2024-11-16 14:45:15
0,2024-11-16 14:45:26
0,2024-11-16 14:45:38
0,2024-11-16 14:50:00
0,2024-11-16 14:50:11
0,2024-11-16 14:50:23
0,2024-11-16 14:54:45
0,2024-11-16 14:54:56
0,2024-11-16 14:55:08
0,2024-11-16 14:59:30
0,2024-11-16 14:59:41
0,2024-11-16 14:59:53
0,2024-11-16 15:04:15
0,2024-11-16 15:04:26
0,2024-11-16 15:04:38
0,2024-11-16 15:09:01
0,2024-11-16 15:09:13
0,2024-11-16 15:09:24
