value,timestamp
530,2024-11-13 00:03:08
530,2024-11-13 00:03:20
530,2024-11-13 00:03:31
530,2024-11-13 00:08:05
530,2024-11-13 00:08:17
530,2024-11-13 00:12:39
530,2024-11-13 00:12:51
530,2024-11-13 00:13:02
530,2024-11-13 00:17:24
530,2024-11-13 00:17:36
530,2024-11-13 00:17:47
530,2024-11-13 00:22:09
530,2024-11-13 00:22:21
530,2024-11-13 00:22:32
530,2024-11-13 00:26:54
530,2024-11-13 00:27:06
530,2024-11-13 00:27:17
530,2024-11-13 00:31:39
530,2024-11-13 00:31:51
530,2024-11-13 00:32:02
530,2024-11-13 00:36:24
530,2024-11-13 00:36:35
530,2024-11-13 00:36:47
530,2024-11-13 00:41:09
530,2024-11-13 00:41:21
530,2024-11-13 00:41:32
540,2024-11-13 00:45:54
540,2024-11-13 00:46:06
540,2024-11-13 00:46:17
540,2024-11-13 00:50:39
540,2024-11-13 00:50:51
540,2024-11-13 00:51:02
540,2024-11-13 00:55:24
540,2024-11-13 00:55:36
540,2024-11-13 00:55:47
540,2024-11-13 01:00:09
540,2024-11-13 01:00:20
540,2024-11-13 01:00:32
540,2024-11-13 01:04:53
540,2024-11-13 01:05:05
540,2024-11-13 01:05:16
540,2024-11-13 01:09:38
540,2024-11-13 01:09:50
540,2024-11-13 01:10:01
540,2024-11-13 01:14:23
540,2024-11-13 01:14:35
540,2024-11-13 01:14:46
540,2024-11-13 01:19:08
540,2024-11-13 01:19:19
540,2024-11-13 01:19:31
540,2024-11-13 01:23:53
540,2024-11-13 01:24:05
540,2024-11-13 01:24:16
540,2024-11-13 01:28:38
540,2024-11-13 01:28:50
540,2024-11-13 01:29:01
540,2024-11-13 01:33:23
540,2024-11-13 01:33:35
540,2024-11-13 01:33:46
540,2024-11-13 01:38:08
540,2024-11-13 01:38:20
540,2024-11-13 01:38:31
540,2024-11-13 01:42:53
540,2024-11-13 01:43:05
540,2024-11-13 01:43:16
540,2024-11-13 01:47:38
540,2024-11-13 01:47:50
540,2024-11-13 01:48:01
540,2024-11-13 01:52:24
540,2024-11-13 01:52:35
540,2024-11-13 01:52:47
540,2024-11-13 01:57:08
540,2024-11-13 01:57:20
540,2024-11-13 01:57:31
540,2024-11-13 02:01:53
540,2024-11-13 02:02:05
540,2024-11-13 02:02:16
540,2024-11-13 02:06:38
540,2024-11-13 02:06:49
540,2024-11-13 02:07:01
540,2024-11-13 02:11:23
540,2024-11-13 02:11:34
540,2024-11-13 02:11:46
540,2024-11-13 02:16:07
540,2024-11-13 02:16:19
540,2024-11-13 02:16:31
540,2024-11-13 02:20:53
540,2024-11-13 02:21:04
540,2024-11-13 02:21:16
550,2024-11-13 02:25:37
550,2024-11-13 02:25:49
550,2024-11-13 02:26:00
550,2024-11-13 02:30:22
550,2024-11-13 02:30:34
550,2024-11-13 02:30:45
550,2024-11-13 02:35:07
550,2024-11-13 02:35:19
550,2024-11-13 02:35:30
550,2024-11-13 02:39:53
550,2024-11-13 02:40:04
550,2024-11-13 02:40:16
550,2024-11-13 02:44:38
550,2024-11-13 02:44:49
550,2024-11-13 02:45:01
550,2024-11-13 02:49:23
550,2024-11-13 02:49:35
550,2024-11-13 02:49:46
550,2024-11-13 02:54:08
550,2024-11-13 02:54:19
550,2024-11-13 02:54:31
550,2024-11-13 02:58:53
550,2024-11-13 02:59:04
550,2024-11-13 02:59:16
550,2024-11-13 03:03:38
550,2024-11-13 03:03:49
550,2024-11-13 03:04:01
550,2024-11-13 03:08:23
550,2024-11-13 03:08:34
550,2024-11-13 03:08:46
550,2024-11-13 03:13:08
550,2024-11-13 03:13:19
550,2024-11-13 03:13:31
560,2024-11-13 03:17:53
560,2024-11-13 03:18:04
560,2024-11-13 03:18:16
560,2024-11-13 03:22:38
560,2024-11-13 03:22:50
560,2024-11-13 03:23:01
560,2024-11-13 03:27:23
560,2024-11-13 03:27:35
560,2024-11-13 03:27:46
560,2024-11-13 03:32:08
560,2024-11-13 03:32:19
560,2024-11-13 03:32:31
560,2024-11-13 03:36:53
560,2024-11-13 03:37:04
560,2024-11-13 03:37:16
560,2024-11-13 03:41:37
560,2024-11-13 03:41:49
560,2024-11-13 03:42:00
560,2024-11-13 03:46:23
560,2024-11-13 03:46:35
560,2024-11-13 03:46:46
570,2024-11-13 03:51:08
570,2024-11-13 03:51:19
570,2024-11-13 03:51:31
570,2024-11-13 03:55:53
570,2024-11-13 03:56:04
570,2024-11-13 03:56:16
570,2024-11-13 04:00:38
570,2024-11-13 04:00:49
570,2024-11-13 04:01:01
570,2024-11-13 04:05:22
570,2024-11-13 04:05:34
570,2024-11-13 04:05:45
570,2024-11-13 04:10:08
570,2024-11-13 04:10:19
570,2024-11-13 04:10:31
570,2024-11-13 04:14:53
570,2024-11-13 04:15:04
570,2024-11-13 04:15:16
570,2024-11-13 04:19:38
570,2024-11-13 04:19:49
570,2024-11-13 04:20:01
570,2024-11-13 04:24:22
570,2024-11-13 04:24:34
570,2024-11-13 04:24:45
570,2024-11-13 04:29:07
570,2024-11-13 04:29:18
570,2024-11-13 04:29:30
570,2024-11-13 04:33:52
570,2024-11-13 04:34:03
570,2024-11-13 04:34:15
570,2024-11-13 04:38:37
570,2024-11-13 04:38:48
570,2024-11-13 04:39:00
570,2024-11-13 04:43:21
570,2024-11-13 04:43:33
570,2024-11-13 04:43:44
570,2024-11-13 04:48:05
570,2024-11-13 04:48:17
570,2024-11-13 04:48:28
570,2024-11-13 04:52:50
570,2024-11-13 04:53:01
570,2024-11-13 04:53:13
570,2024-11-13 04:57:35
570,2024-11-13 04:57:46
570,2024-11-13 04:57:58
570,2024-11-13 05:02:19
570,2024-11-13 05:02:31
570,2024-11-13 05:02:42
570,2024-11-13 05:07:03
570,2024-11-13 05:07:14
570,2024-11-13 05:07:26
570,2024-11-13 05:11:48
570,2024-11-13 05:11:59
570,2024-11-13 05:12:11
570,2024-11-13 05:16:33
570,2024-11-13 05:16:44
570,2024-11-13 05:16:56
570,2024-11-13 05:21:17
570,2024-11-13 05:21:28
570,2024-11-13 05:21:40
570,2024-11-13 05:26:02
570,2024-11-13 05:26:13
570,2024-11-13 05:26:25
570,2024-11-13 05:30:47
570,2024-11-13 05:30:58
570,2024-11-13 05:31:10
570,2024-11-13 05:35:31
570,2024-11-13 05:35:42
570,2024-11-13 05:35:54
570,2024-11-13 05:40:15
570,2024-11-13 05:40:26
570,2024-11-13 05:40:38
570,2024-11-13 05:44:59
570,2024-11-13 05:45:11
570,2024-11-13 05:45:22
570,2024-11-13 05:49:43
570,2024-11-13 05:49:55
570,2024-11-13 05:50:06
570,2024-11-13 05:54:27
570,2024-11-13 05:54:39
570,2024-11-13 05:54:50
570,2024-11-13 05:59:16
570,2024-11-13 05:59:27
570,2024-11-13 05:59:39
570,2024-11-13 06:04:00
570,2024-11-13 06:04:11
570,2024-11-13 06:04:23
570,2024-11-13 06:08:44
570,2024-11-13 06:08:55
570,2024-11-13 06:09:07
570,2024-11-13 06:13:28
570,2024-11-13 06:13:39
570,2024-11-13 06:13:51
570,2024-11-13 06:18:12
570,2024-11-13 06:18:23
570,2024-11-13 06:18:35
570,2024-11-13 06:22:56
570,2024-11-13 06:23:07
570,2024-11-13 06:23:19
580,2024-11-13 06:27:40
580,2024-11-13 06:27:51
580,2024-11-13 06:28:03
580,2024-11-13 06:32:23
580,2024-11-13 06:32:35
580,2024-11-13 06:32:46
580,2024-11-13 06:37:07
580,2024-11-13 06:37:19
580,2024-11-13 06:37:30
580,2024-11-13 06:41:51
580,2024-11-13 06:42:03
580,2024-11-13 06:42:14
580,2024-11-13 06:46:36
580,2024-11-13 06:46:47
580,2024-11-13 06:46:59
